"gene","avexpr","lfc","padj","pvalue","Comparison","Significant","Regulation","Species"
"LILRA5",8.89228284059663,0.62170836036125,0.0839029836334094,0.0452204392309934,"Early",FALSE,"None","MCy"
"CD83",7.17415229579177,-0.29739871686215,0.0540214433758582,0.0254672518771903,"Early",FALSE,"None","MCy"
"REPS1",8.55184993319785,-0.326550260561705,0.0862365395532582,0.0469261169776821,"Early",FALSE,"None","MCy"
"TNFRSF18",7.11214514200091,-0.153007891001174,0.0394612181794361,0.0135808088539618,"Early",FALSE,"None","MCy"
"CSF2",7.08242951953229,-0.107552035729411,0.032025065117334,0.0101482024527656,"Early",FALSE,"None","MCy"
"PDGFB",8.06331471596896,-0.429224459234685,0.0896671526395992,0.0490676535894575,"Early",FALSE,"None","MCy"
"CFP",9.64985379885269,0.362501265741782,0.0896671526395992,0.0492361064147333,"Early",FALSE,"None","MCy"
"AHR",7.7854022775626,-0.466584126550959,0.0932610088007443,0.0517996785570294,"Early",FALSE,"None","MCy"
"TMEM173",8.56945931675579,0.276522300308113,0.0932610088007443,0.0518385867100241,"Early",FALSE,"None","MCy"
"NCAM1",7.37168259954574,-0.466937830953985,0.0806838510043394,0.0431710994984258,"Early",FALSE,"None","MCy"
"EIF2A",9.09042934609501,-0.278177659018747,0.0939866015313649,0.0524860242318012,"Early",FALSE,"None","MCy"
"CCL8",7.45885618898456,0.507131168340496,0.0641207098602903,0.0322634754588813,"Early",FALSE,"None","MCy"
"CMA1",7.54067943752683,-0.458562011921257,0.0833823967813999,0.044806638185807,"Early",FALSE,"None","MCy"
"ILF3",8.8830401278445,-0.336748021286468,0.0997009122980351,0.0559360962503262,"Early",FALSE,"None","MCy"
"NLRP3",7.48040214751852,0.31808636791956,0.085745189750667,0.0465473887217907,"Early",FALSE,"None","MCy"
"BAD",7.07279248815706,-0.076172562585854,0.0347316074598998,0.0116824497819663,"Early",FALSE,"None","MCy"
"HSPB1",7.07279248815706,-0.076172562585854,0.0347316074598998,0.0116824497819663,"Early",FALSE,"None","MCy"
"IL28B",7.07279248815706,-0.076172562585854,0.0347316074598998,0.0116824497819663,"Early",FALSE,"None","MCy"
"MMP3",7.07279248815706,-0.076172562585854,0.0347316074598998,0.0116824497819663,"Early",FALSE,"None","MCy"
"BATF",8.11580740552639,0.340700810347396,0.096794200191388,0.0541796107564782,"Early",FALSE,"None","MCy"
"CD2",7.52469501727261,-0.426789633777183,0.0929420759176315,0.0512991977467446,"Early",FALSE,"None","MCy"
"TIRAP",7.45676347580677,-0.376222227921351,0.0931427060795261,0.0515308997271145,"Early",FALSE,"None","MCy"
"ITLN1",7.23909337261708,-0.279224836587899,0.068868822018122,0.0353288112950107,"Early",FALSE,"None","MCy"
"RHOA",10.1051375519063,0.225039501957497,0.103026993179797,0.0582648101827771,"Early",FALSE,"None","MCy"
"CD160",7.21170967758788,-0.240524211870499,0.0605795633347943,0.0300537573946642,"Early",FALSE,"None","MCy"
"BCL2",8.58342275481466,-0.430701003175665,0.111725630200521,0.0642785119205597,"Early",FALSE,"None","MCy"
"CXCR3",7.61515376745527,-0.434725717705449,0.108043022590029,0.0614582388239386,"Early",FALSE,"None","MCy"
"IKZF2",7.56809323268606,-0.434187667172999,0.103026993179797,0.0583373623719371,"Early",FALSE,"None","MCy"
"SIRPA",9.12957095236382,0.34001247140602,0.110504470369912,0.0632889239391312,"Early",FALSE,"None","MCy"
"STAT4",7.7410813582225,-0.4016374201035,0.11018191219027,0.0629610926801543,"Early",FALSE,"None","MCy"
"CX3CR1",9.11989197619948,0.714526926617364,0.111857573097828,0.0644996915005657,"Early",FALSE,"None","MCy"
"PLA2G6",7.086039952211,-0.0775214143790661,0.0399369269283239,0.0141466913014435,"Early",FALSE,"None","MCy"
"KLRG1",7.22403584375031,-0.363475003655264,0.085745189750667,0.0464455954778865,"Early",FALSE,"None","MCy"
"USP9Y",9.85357297502484,-0.194721125094482,0.1151305653223,0.0669850561875202,"Early",FALSE,"None","MCy"
"CASP2",8.36430395870473,-0.370417838314445,0.119473643315681,0.0699524632020498,"Early",FALSE,"None","MCy"
"HSPB2",7.8891554020175,-0.455736839118891,0.119473643315681,0.0699774196563277,"Early",FALSE,"None","MCy"
"CD19",7.81963390293926,-0.499298932784429,0.120047727729093,0.0706254813782846,"Early",FALSE,"None","MCy"
"CD207",7.14481802969817,-0.171236394566338,0.0596324300231871,0.0291966572970669,"Early",FALSE,"None","MCy"
"NR3C1",9.02068054634485,-0.235532881488,0.121480245405581,0.0720993144809748,"Early",FALSE,"None","MCy"
"SMAD2",9.22925303149628,-0.193494185900423,0.121777742718472,0.0724340339805978,"Early",FALSE,"None","MCy"
"NT5E",7.43717642895796,-0.411711039799622,0.11067286476181,0.0635290989931432,"Early",FALSE,"None","MCy"
"MYC",8.34898002468153,-0.413608881924741,0.127017495370975,0.0768703283673694,"Early",FALSE,"None","MCy"
"ATF2",8.91733692338582,-0.199715913059471,0.125849655126403,0.0760001164075028,"Early",FALSE,"None","MCy"
"C5",7.0724929959288,-0.0731640626741683,0.0399369269283239,0.0154082538422122,"Early",FALSE,"None","MCy"
"C8A",7.24383520956754,-0.306047627081401,0.0886531286132103,0.048356251970842,"Early",FALSE,"None","MCy"
"LAIR2",7.1302068679942,-0.21961951498137,0.0588835536117089,0.0284476388877347,"Early",FALSE,"None","MCy"
"LTB4R2",7.25828141161526,-0.370134042253182,0.0935879935495295,0.0521418821204521,"Early",FALSE,"None","MCy"
"MIF",8.42587635594436,-0.322012140144494,0.130552195063827,0.079687703480518,"Early",FALSE,"None","MCy"
"HSD11B1",7.08301937388458,-0.0833142016117749,0.0399369269283239,0.0166881723174125,"Early",FALSE,"None","MCy"
"XCL1",7.61909446402827,-0.331143916451095,0.121969140983651,0.0727098840714569,"Early",FALSE,"None","MCy"
"ICOS",8.3225256832778,-0.477645901161877,0.134068574573922,0.082008180031581,"Early",FALSE,"None","MCy"
"MRC1",7.08585502070468,-0.0901955477812413,0.0399369269283239,0.0171566382423635,"Early",FALSE,"None","MCy"
"PTAFR",7.435924127893,-0.392178749379065,0.130552195063827,0.0795408094746295,"Early",FALSE,"None","MCy"
"TNFSF13",8.44969513792895,0.448161429680072,0.137446070920943,0.0851357724296369,"Early",FALSE,"None","MCy"
"IL6ST",9.28233904843332,-0.343404104040308,0.134450130324528,0.0824161837833469,"Early",FALSE,"None","MCy"
"CSF3",7.41943133245672,-0.422001568452109,0.120849697860673,0.071254237439929,"Early",FALSE,"None","MCy"
"TRAF1",7.71737026755468,-0.346925078734404,0.135839520416187,0.0836206917886656,"Early",FALSE,"None","MCy"
"SERPING1",7.92217959880774,0.305529762730355,0.0776650690793959,0.0407314999255522,"Early",FALSE,"None","MCy"
"CXCL6",7.10235316419742,-0.129906291369037,0.0450428151849938,0.0205325040648478,"Early",FALSE,"None","MCy"
"PECAM1",9.86731098235726,-0.283482664685907,0.137446070920943,0.0851451634146619,"Early",FALSE,"None","MCy"
"PMCH",7.0728330834351,-0.070837377374346,0.0399369269283239,0.017350490271983,"Early",FALSE,"None","MCy"
"PRF1",8.96201962337492,-0.504614105585423,0.143297744288491,0.089388064009818,"Early",FALSE,"None","MCy"
"CD27",7.45872292108148,-0.410639128975044,0.127389708435055,0.0772610309599618,"Early",FALSE,"None","MCy"
"JAK1",11.0231691459106,0.20689554834329,0.148415284193204,0.0937416526765609,"Early",FALSE,"None","MCy"
"PTGER3",7.12478639307889,-0.151298503887095,0.0600029936494912,0.0296118669958528,"Early",FALSE,"None","MCy"
"ALOX12",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"ALOX15",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"B3GAT1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"C1R",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"C1S",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"C8G",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CCBP2",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CCL11",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CCL15",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CCR10",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CCR8",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CDH5",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CFI",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CRP",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CX3CL1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"CXCL13",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"EDNRB",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"FLT1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"FOXJ1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"HAMP",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"HRAS",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"IL17F",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"IL1A",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"IL1RL2",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"IL20",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"IL22RA2",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"IL5",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"IL9",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"IRGM",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"ITGAE",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"KIR3DL1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"KLRG2",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"KNG1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"LIF",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"LILRA4",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"LILRA6",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"LILRB4",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"LIMK1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"MAPK11",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"MARCO",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"MASP1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"MAVS",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"MEF2BNB",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"MPPED1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"MYL2",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"NOS2",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"PDCD1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"PDCD2",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"PDGFA",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"PIGR",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"PIK3C2G",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"PLA2G2A",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"PLCB1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"PPP1R12B",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"PTGER1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"RAG1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"RAG2",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"SELE",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"SYT17",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"TBXA2R",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"TNFRSF13B",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"TNFSF11",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"TPSAB1",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"TREM2",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"TSLP",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"ZBTB16",7.07225937869286,-0.070837377374346,0.0399369269283239,0.0178419517705759,"Early",FALSE,"None","MCy"
"SKI",7.47382797991268,-0.420696640615878,0.137485814086391,0.0853483365367466,"Early",FALSE,"None","MCy"
"MAPK8",7.28909210640541,-0.388128420240986,0.121969140983651,0.072948926905559,"Early",FALSE,"None","MCy"
"IKBKB",7.59949253758452,-0.31371212166822,0.143297744288491,0.0895145649386546,"Early",FALSE,"None","MCy"
"ATG12",9.02663927895956,0.173539087998375,0.148415284193204,0.0938678485741433,"Early",FALSE,"None","MCy"
"MAPKAPK5",7.40217408034641,-0.390682500872254,0.134878653344237,0.0828540299114596,"Early",FALSE,"None","MCy"
"TGFBI",8.22528967629637,0.473294552870705,0.154423916166007,0.0996060451785016,"Early",FALSE,"None","MCy"
"CD46",10.2872231190746,-0.222766322404242,0.15411203903962,0.0989928494398419,"Early",FALSE,"None","MCy"
"SLAMF6",7.4648054917283,-0.385969383015329,0.143550647624194,0.0898589768244953,"Early",FALSE,"None","MCy"
"FLT3LG",7.71930852714853,-0.358858239341704,0.154423916166007,0.0996736186162408,"Early",FALSE,"None","MCy"
"BIRC2",9.36338251819184,0.212775109864154,0.153802198509653,0.0982736125542199,"Early",FALSE,"None","MCy"
"NOX1",7.50920638830008,-0.449817862497135,0.15411203903962,0.0990720250968982,"Early",FALSE,"None","MCy"
"ABL1",7.48212787445016,-0.355921581046909,0.150376591825245,0.0953036062476877,"Early",FALSE,"None","MCy"
"SLAMF7",8.22997833736482,0.395811089996268,0.164116561408375,0.106600731960809,"Early",FALSE,"None","MCy"
"CCR4",7.64100086291061,-0.37124959715647,0.164116561408375,0.106782334111164,"Early",FALSE,"None","MCy"
"CXCL2",7.15156800984688,-0.160763135784731,0.0512999124055751,0.0237885101253329,"Early",FALSE,"None","MCy"
"IRAK1",7.48233382963767,0.27118112814308,0.137446070920943,0.0851302407393029,"Early",FALSE,"None","MCy"
"LAIR1",7.86089764085562,-0.35511778053942,0.165936427453762,0.108612934333371,"Early",FALSE,"None","MCy"
"RAPGEF2",7.09085237020694,-0.0955480782510687,0.0496621736509656,0.0229606932723945,"Early",FALSE,"None","MCy"
"LAG3",7.40667588084752,-0.270900402791841,0.109130211158285,0.0622183931149183,"Early",FALSE,"None","MCy"
"UBE2L3",10.1515315913574,0.175826807855948,0.171307142895335,0.11257326533122,"Early",FALSE,"None","MCy"
"HLA-A",10.8796660521841,0.426777791956301,0.180698985716538,0.119358939473956,"Early",FALSE,"None","MCy"
"ABCB1",7.2914734010919,-0.389840575932579,0.151760265085353,0.0967718053985825,"Early",FALSE,"None","MCy"
"ELK1",7.33965655470278,-0.370317607155425,0.15411203903962,0.0988083526644157,"Early",FALSE,"None","MCy"
"CXCL5",7.28880397936668,-0.287417640471788,0.143297744288491,0.0892150596290019,"Early",FALSE,"None","MCy"
"MAP2K6",7.8761212276694,-0.31828747212289,0.191599619655458,0.129143120261277,"Early",FALSE,"None","MCy"
"CD68",8.53556643835824,0.31997526952957,0.193491367599325,0.130669495002141,"Early",FALSE,"None","MCy"
"CARD9",7.76617726713025,0.287641392679867,0.181851260985292,0.121627791438215,"Early",FALSE,"None","MCy"
"CIITA",8.15908163960855,-0.32531961080128,0.205495945091131,0.141445260906882,"Early",FALSE,"None","MCy"
"ALAS1",8.57691174111756,0.216417125757468,0.209700577747833,0.144884035534866,"Early",FALSE,"None","MCy"
"HDAC3",8.08927901862019,-0.234396862350389,0.208879068365902,0.144045175717265,"Early",FALSE,"None","MCy"
"CCL17",7.09911166170905,-0.0955480782510687,0.0592420948717947,0.0287661733291995,"Early",FALSE,"None","MCy"
"CD24",8.33516895361316,-0.497089498288249,0.209763164917827,0.145484583949863,"Early",FALSE,"None","MCy"
"MAPK3",8.80716544651725,-0.209586074334947,0.209763164917827,0.145744536663685,"Early",FALSE,"None","MCy"
"IL7",7.85237878851078,-0.284681902858781,0.212546392495794,0.148691145796436,"Early",FALSE,"None","MCy"
"HLA-DMB",7.38576515562252,-0.353002854128659,0.189558811562451,0.127521382323831,"Early",FALSE,"None","MCy"
"FOS",10.1669803046538,-0.634665790319097,0.217390173158318,0.153584745711851,"Early",FALSE,"None","MCy"
"ATG16L1",7.35282477117806,-0.262739133748456,0.180698985716538,0.119451122632399,"Early",FALSE,"None","MCy"
"IKBKAP",8.12337548992269,-0.266369378657803,0.213819436772375,0.150784356061558,"Early",FALSE,"None","MCy"
"CD22",7.58249326516119,-0.363398300718294,0.209763164917827,0.14539787766316,"Early",FALSE,"None","MCy"
"CD209",7.13441626611152,-0.181203024377876,0.0641207098602903,0.0323101758776528,"Early",FALSE,"None","MCy"
"LTB",8.38218003995218,-0.285992105953174,0.219614182299208,0.155726420175802,"Early",FALSE,"None","MCy"
"PTGFR",7.59329405677337,-0.343850238596638,0.213712972373872,0.150431728606024,"Early",FALSE,"None","MCy"
"SELPLG",8.79863273786149,0.263350537545426,0.219908992416291,0.15622106344378,"Early",FALSE,"None","MCy"
"SLAMF1",7.19030375503807,-0.215788686539095,0.104235987106372,0.0591573069681617,"Early",FALSE,"None","MCy"
